Time(s),CH1V,CH2V,CH3V
-5.180000e-03,2.048400e+00,1.286533e+00,1.700667e+00
-5.160000e-03,2.025867e+00,1.300000e+00,1.648800e+00
-5.140000e-03,2.019067e+00,1.300000e+00,1.617200e+00
-5.120000e-03,2.016933e+00,1.300000e+00,1.626267e+00
-5.100000e-03,2.064133e+00,1.282000e+00,1.606000e+00
-5.080000e-03,2.070933e+00,1.277467e+00,1.603733e+00
-5.060000e-03,2.059600e+00,1.257200e+00,1.606000e+00
-5.040000e-03,2.039333e+00,1.286533e+00,1.596933e+00
-5.020000e-03,2.048400e+00,1.297867e+00,1.563067e+00
-5.000000e-03,2.030400e+00,1.293333e+00,1.461733e+00
-4.980000e-03,2.082133e+00,1.295600e+00,1.554133e+00
-4.960000e-03,2.050667e+00,1.322533e+00,1.527067e+00
-4.940000e-03,2.061867e+00,1.288800e+00,1.511333e+00
-4.920000e-03,2.131733e+00,1.354133e+00,1.509067e+00
-4.900000e-03,2.122667e+00,1.282000e+00,1.452667e+00
-4.880000e-03,2.129467e+00,1.282000e+00,1.509067e+00
-4.860000e-03,2.086667e+00,1.309067e+00,1.475200e+00
-4.840000e-03,2.131733e+00,1.336133e+00,1.464000e+00
-4.820000e-03,2.124933e+00,1.345200e+00,1.502267e+00
-4.800000e-03,2.122667e+00,1.370000e+00,1.427867e+00
-4.780000e-03,2.129467e+00,1.376667e+00,1.421067e+00
-4.760000e-03,2.102400e+00,1.338400e+00,1.414400e+00
-4.740000e-03,2.124933e+00,1.351867e+00,1.479733e+00
-4.720000e-03,2.181333e+00,1.399200e+00,1.443600e+00
-4.700000e-03,2.201600e+00,1.457867e+00,1.425600e+00
-4.680000e-03,2.104667e+00,1.430800e+00,1.432400e+00
-4.660000e-03,2.091200e+00,1.383467e+00,1.376000e+00
-4.640000e-03,2.161067e+00,1.381200e+00,1.371467e+00
-4.620000e-03,2.192533e+00,1.466800e+00,1.389600e+00
-4.600000e-03,1.935733e+00,1.254933e+00,1.152933e+00
-4.580000e-03,2.061867e+00,1.435333e+00,1.315200e+00
-4.560000e-03,2.073200e+00,1.406000e+00,1.337733e+00
-4.540000e-03,2.082133e+00,1.478133e+00,1.362533e+00
-4.520000e-03,2.138533e+00,1.538933e+00,1.312933e+00
-4.500000e-03,2.147467e+00,1.530000e+00,1.299333e+00
-4.480000e-03,2.034933e+00,1.484933e+00,1.270133e+00
-4.460000e-03,2.116000e+00,1.487200e+00,1.267867e+00
-4.440000e-03,2.109200e+00,1.518667e+00,1.267867e+00
-4.420000e-03,2.154267e+00,1.613333e+00,1.306133e+00
-4.400000e-03,2.116000e+00,1.543467e+00,1.256533e+00
-4.380000e-03,2.057467e+00,1.575067e+00,1.303867e+00
-4.360000e-03,2.098000e+00,1.548000e+00,1.279067e+00
-4.340000e-03,2.086667e+00,1.597600e+00,1.279067e+00
-4.320000e-03,2.113733e+00,1.685467e+00,1.312933e+00
-4.300000e-03,2.082133e+00,1.638133e+00,1.231733e+00
-4.280000e-03,1.929067e+00,1.566000e+00,1.143867e+00
-4.260000e-03,2.037200e+00,1.593067e+00,1.238533e+00
-4.240000e-03,2.061867e+00,1.644933e+00,1.243067e+00
-4.220000e-03,2.098000e+00,1.690000e+00,1.236267e+00
-4.200000e-03,2.048400e+00,1.717067e+00,1.211467e+00
-4.180000e-03,2.007867e+00,1.705867e+00,1.236267e+00
-4.160000e-03,2.077733e+00,1.678800e+00,1.179867e+00
-4.140000e-03,2.023600e+00,1.719333e+00,1.236267e+00
-4.120000e-03,2.005600e+00,1.735067e+00,1.191200e+00
-4.100000e-03,1.980800e+00,1.757600e+00,1.202400e+00
-4.080000e-03,1.962800e+00,1.762133e+00,1.216000e+00
-4.060000e-03,1.976267e+00,1.739600e+00,1.188933e+00
-4.040000e-03,1.980800e+00,1.766667e+00,1.204667e+00
-4.020000e-03,1.890800e+00,1.771200e+00,1.191200e+00
-4.000000e-03,1.953867e+00,1.804933e+00,1.195733e+00
-3.980000e-03,1.960533e+00,1.804933e+00,1.209200e+00
-3.960000e-03,1.929067e+00,1.759867e+00,1.216000e+00
-3.940000e-03,1.926800e+00,1.786933e+00,1.175467e+00
-3.920000e-03,1.874933e+00,1.816267e+00,1.182133e+00
-3.900000e-03,1.848000e+00,1.829733e+00,1.157333e+00
-3.880000e-03,1.962800e+00,1.859067e+00,1.238533e+00
-3.860000e-03,1.870533e+00,1.832000e+00,1.270133e+00
-3.840000e-03,1.872800e+00,1.814000e+00,1.229467e+00
-3.820000e-03,1.816400e+00,1.841067e+00,1.175467e+00
-3.800000e-03,1.820933e+00,1.892933e+00,1.218267e+00
-3.780000e-03,1.834400e+00,1.886133e+00,1.146133e+00
-3.760000e-03,1.825467e+00,1.888400e+00,1.220533e+00
-3.740000e-03,1.802933e+00,1.883867e+00,1.193467e+00
-3.720000e-03,1.787200e+00,1.908667e+00,1.227200e+00
-3.700000e-03,1.789467e+00,1.938000e+00,1.216000e+00
-3.680000e-03,1.816400e+00,2.007867e+00,1.243067e+00
-3.660000e-03,1.802933e+00,1.926667e+00,1.220533e+00
-3.640000e-03,1.748933e+00,1.969600e+00,1.206933e+00
